"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"神奈川県","藤沢市","石川四丁目","","40","9","-69448","-35112.9","35.373398","139.446894","1","1","0","0"
"神奈川県","藤沢市","石川四丁目","","676","9","-69477.5","-35119.8","35.373132","139.446819","0","1","0","0"
"神奈川県","藤沢市","石川三丁目","","30","9","-69486.7","-34924","35.373056","139.448975","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","32","9","-69525.5","-34793.5","35.372711","139.450412","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","33","9","-69523.1","-34680.1","35.372736","139.451661","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","18","9","-69331.5","-34741.6","35.374461","139.450975","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","24","9","-69428.1","-34692.1","35.373592","139.451524","1","0","0","0"
"神奈川県","藤沢市","石川三丁目","","25","9","-69460.7","-34721.3","35.373297","139.451204","1","1","0","0"
"神奈川県","藤沢市","石川四丁目","","13","9","-69015.8","-34861.9","35.377303","139.449638","1","1","0","0"
"神奈川県","藤沢市","石川四丁目","","4","9","-68954.3","-34772.9","35.37786","139.450615","1","1","0","0"
"神奈川県","藤沢市","石川四丁目","","3","9","-68948.3","-34830.3","35.377912","139.449983","1","1","0","0"
"神奈川県","藤沢市","石川四丁目","","2","9","-68997.1","-34811","35.377473","139.450197","1","0","0","0"
"神奈川県","藤沢市","石川","","2903","9","-68425.7","-34015.6","35.382651","139.458928","0","1","0","0"
"神奈川県","藤沢市","石川","","2907","9","-68425.7","-34015.6","35.382651","139.458928","0","1","0","0"
"神奈川県","藤沢市","石川","","2908","9","-68425.7","-34015.6","35.382651","139.458928","0","1","0","0"
"神奈川県","藤沢市","石川","","2914","9","-68425.7","-34015.6","35.382651","139.458928","0","1","0","0"
"神奈川県","藤沢市","石川","","2936","9","-68425.7","-34015.6","35.382651","139.458928","0","1","0","0"
"神奈川県","藤沢市","石川二丁目","","27","9","-68376.2","-34089","35.383095","139.458118","0","1","0","0"
"神奈川県","藤沢市","石川三丁目","","21","9","-69254","-34592.2","35.375165","139.452616","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","19","9","-69292.6","-34683.8","35.374814","139.45161","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","23","9","-69337.9","-34661.3","35.374406","139.451859","1","0","0","0"
"神奈川県","藤沢市","円行","","863","9","-68113.8","-33774.8","35.385471","139.461565","0","1","0","0"
"神奈川県","藤沢市","円行","","956","9","-68113.8","-33774.8","35.385471","139.461565","0","1","0","0"
"神奈川県","藤沢市","石川","","3120","9","-68435.4","-33834.6","35.38257","139.46092","0","1","0","0"
"神奈川県","藤沢市","円行","","942","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","円行","","943","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","円行","","957","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","円行","","959","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","円行","","974","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","円行","","975","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","円行","","980","9","-68269.8","-33716.3","35.384066","139.462216","0","1","0","0"
"神奈川県","藤沢市","亀井野","","860","9","-68411.1","-33686.9","35.382794","139.462545","0","0","0","0"
"神奈川県","藤沢市","天神町三丁目","","14","9","-68491.4","-33657.7","35.382071","139.46287","1","1","0","0"
"神奈川県","藤沢市","天神町三丁目","","2","9","-68669.2","-33558.9","35.380472","139.463965","1","1","0","0"
"神奈川県","藤沢市","亀井野","","368","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","866","9","-68435.8","-33505.6","35.382577","139.464542","0","0","0","0"
"神奈川県","藤沢市","亀井野","","871","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","890","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","891","9","-68435.8","-33505.6","35.382577","139.464542","0","0","0","0"
"神奈川県","藤沢市","亀井野","","896","9","-68435.8","-33505.6","35.382577","139.464542","0","0","0","0"
"神奈川県","藤沢市","亀井野","","923","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","924","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","925","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","927","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","930","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","935","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","936","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","亀井野","","939","9","-68435.8","-33505.6","35.382577","139.464542","0","1","0","0"
"神奈川県","藤沢市","大庭","","7882","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7883","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7884","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7885","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7887","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7890","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7895","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7922","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7930","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7995","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7998","9","-70051.1","-34115.1","35.367996","139.457901","0","1","0","0"
"神奈川県","藤沢市","大庭","","7882","9","-69869.2","-34248.6","35.369631","139.456424","0","0","0","0"
"神奈川県","藤沢市","城南四丁目","","10","9","-72276","-33466.5","35.347963","139.465129","1","1","0","0"
"神奈川県","藤沢市","城南四丁目","","9","9","-72308.9","-33634.3","35.347661","139.463284","1","0","0","0"
"神奈川県","藤沢市","城南三丁目","","4","9","-72095.9","-33833.3","35.349574","139.461086","1","1","0","0"
"神奈川県","藤沢市","城南三丁目","","5","9","-72131.4","-33787.3","35.349256","139.461594","1","0","0","0"
"神奈川県","藤沢市","羽鳥三丁目","","12","9","-72725.9","-34192.8","35.343883","139.457157","1","1","0","0"
"神奈川県","藤沢市","羽鳥三丁目","","15","9","-72597.2","-34142.7","35.345045","139.457703","1","1","0","0"
"神奈川県","藤沢市","羽鳥四丁目","","2","9","-72728.1","-33792.1","35.343877","139.461566","1","0","0","0"
"神奈川県","藤沢市","羽鳥四丁目","","3","9","-72745.3","-33871.9","35.343719","139.460688","1","1","0","0"
"神奈川県","藤沢市","羽鳥五丁目","","4","9","-72933.5","-33810.8","35.342025","139.461368","1","0","0","0"
"神奈川県","藤沢市","辻堂新町三丁目","","4","9","-73239.8","-33731","35.339266","139.462259","1","1","0","0"
"神奈川県","藤沢市","辻堂新町三丁目","","3","9","-73359.9","-33782","35.338182","139.461703","1","1","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","7","9","-73264.3","-34596.1","35.339016","139.452743","1","0","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","6","9","-73308.8","-34569.8","35.338616","139.453034","1","0","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","3","9","-73308.6","-34785.3","35.33861","139.450664","1","1","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","2","9","-73288.6","-34824","35.338789","139.450237","1","0","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","2","9","-73284.9","-34913.5","35.338819","139.449252","1","0","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","3","9","-73387.2","-34824.1","35.3379","139.45024","1","0","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","3","9","-73425.7","-34832.6","35.337553","139.450148","1","0","0","0"
"神奈川県","藤沢市","辻堂新町一丁目","","2","9","-73426.2","-34850.7","35.337548","139.449949","1","0","0","0"
"神奈川県","藤沢市","辻堂元町一丁目","","6","9","-73547.3","-34721.9","35.336461","139.451371","1","1","0","0"
"神奈川県","藤沢市","辻堂元町一丁目","","8","9","-73509","-34621.3","35.336809","139.452476","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","2","9","-73478.5","-34686.6","35.337082","139.451757","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","4","9","-73522.4","-34345.8","35.336698","139.455507","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","3","9","-73505.3","-34437.2","35.336849","139.454501","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","11","9","-73667.7","-34250.1","35.335392","139.456566","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","12","9","-73659.6","-34197.8","35.335466","139.457141","1","0","0","0"
"神奈川県","藤沢市","辻堂西海岸一丁目","","8","9","-74910.7","-34566.4","35.324176","139.453139","1","0","0","0"
"神奈川県","藤沢市","辻堂西海岸一丁目","","7","9","-74992.5","-34600.7","35.323438","139.452766","1","0","0","0"
"神奈川県","藤沢市","辻堂東海岸三丁目","","4","9","-75022.5","-34233.9","35.32318","139.456801","1","0","0","0"
"神奈川県","藤沢市","辻堂東海岸二丁目","","17","9","-74817.9","-33750.6","35.325041","139.462108","1","1","0","0"
"神奈川県","藤沢市","辻堂東海岸二丁目","","7","9","-74852.4","-33818.1","35.324727","139.461367","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸四丁目","","12","9","-75556.9","-33739.6","35.31838","139.46226","1","1","0","0"
"神奈川県","藤沢市","鵠沼海岸四丁目","","12","9","-75612.4","-33818.6","35.317877","139.461393","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸四丁目","","11","9","-75568.8","-33806.5","35.31827","139.461524","1","1","0","0"
"神奈川県","藤沢市","鵠沼海岸四丁目","","5","9","-75681","-33724.2","35.317261","139.462434","1","1","0","0"
"神奈川県","藤沢市","鵠沼海岸四丁目","","4","9","-75806.4","-33480.8","35.316139","139.465116","1","1","0","0"
"神奈川県","藤沢市","鵠沼松が岡四丁目","","15","9","-75173.6","-32772.2","35.321867","139.472884","1","1","0","0"
"神奈川県","藤沢市","鵠沼松が岡三丁目","","19","9","-75309.4","-32742.9","35.320644","139.473212","1","1","0","0"
"神奈川県","藤沢市","鵠沼松が岡三丁目","","18","9","-75256.3","-32679.3","35.321124","139.473909","1","1","0","0"
"神奈川県","藤沢市","江の島二丁目","","5","9","-77750.2","-32463.9","35.298651","139.476377","1","1","0","0"
"神奈川県","藤沢市","江の島二丁目","","4","9","-77780.3","-32168","35.298389","139.479631","1","1","0","0"
"神奈川県","藤沢市","江の島一丁目","","9","9","-77827.6","-31948.2","35.29797","139.48205","1","0","0","0"
"神奈川県","藤沢市","江の島一丁目","","10","9","-77660.9","-31981.1","35.299472","139.481682","1","1","0","0"
"神奈川県","藤沢市","江の島一丁目","","8","9","-77630.3","-32017.7","35.299746","139.481278","1","1","0","0"
"神奈川県","藤沢市","江の島二丁目","","2","9","-77511.1","-32160.6","35.300816","139.479702","1","0","0","0"
"神奈川県","藤沢市","江の島二丁目","","3","9","-77610.6","-32145.9","35.29992","139.479868","1","0","0","0"
"神奈川県","藤沢市","片瀬海岸三丁目","","26","9","-76306.7","-32313.5","35.311668","139.477973","1","1","0","0"
"神奈川県","藤沢市","片瀬海岸一丁目","","1","9","-76263.4","-31598.1","35.312081","139.485839","1","0","0","0"
"神奈川県","藤沢市","片瀬海岸一丁目","","2","9","-76227.6","-31566.3","35.312405","139.486187","1","1","0","0"
"神奈川県","藤沢市","片瀬海岸一丁目","","1","9","-76311.9","-31565.1","35.311645","139.486204","1","0","0","0"
"神奈川県","藤沢市","片瀬四丁目","","4","9","-75759.9","-31964.8","35.316608","139.481787","1","0","0","0"
"神奈川県","藤沢市","片瀬四丁目","","3","9","-75690.4","-31920.4","35.317236","139.482273","1","1","0","0"
"神奈川県","藤沢市","鵠沼松が岡二丁目","","8","9","-75403.2","-32262.3","35.319814","139.478501","1","1","0","0"
"神奈川県","藤沢市","鵠沼松が岡二丁目","","10","9","-75359.1","-32367.2","35.320208","139.477345","1","1","0","0"
"神奈川県","藤沢市","鵠沼松が岡二丁目","","7","9","-75355","-32321.1","35.320246","139.477852","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸三丁目","","9","9","-75187.2","-33244.7","35.321729","139.467688","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸三丁目","","4","9","-75191.7","-33185.6","35.32169","139.468338","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸三丁目","","8","9","-75216","-33214","35.32147","139.468027","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸三丁目","","9","9","-75159","-33185","35.321985","139.468343","1","0","0","0"
"神奈川県","藤沢市","鵠沼海岸三丁目","","3","9","-75108.4","-33153.6","35.322442","139.468686","1","1","0","0"
"神奈川県","藤沢市","辻堂東海岸二丁目","","12","9","-75023.6","-34066.7","35.323176","139.45864","1","0","0","0"
"神奈川県","藤沢市","辻堂東海岸二丁目","","2","9","-74908.7","-34131.1","35.324209","139.457927","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","15","9","-73448.7","-34047.8","35.337373","139.458783","1","1","0","0"
"神奈川県","藤沢市","辻堂新町三丁目","","2","9","-73364.7","-34046.3","35.33813","139.458796","1","0","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","16","9","-73511.2","-34110.7","35.336807","139.458093","1","1","0","0"
"神奈川県","藤沢市","辻堂元町二丁目","","14","9","-73457.5","-34195.9","35.337288","139.457154","1","1","0","0"
"神奈川県","藤沢市","辻堂新町三丁目","","7","9","-73255.5","-34069.1","35.339113","139.45854","1","0","0","0"
"神奈川県","藤沢市","辻堂新町三丁目","","1","9","-73359.1","-34161.6","35.338176","139.457527","1","1","0","0"
"神奈川県","藤沢市","羽鳥五丁目","","5","9","-72948","-33730.5","35.341897","139.462252","1","0","0","0"
"神奈川県","藤沢市","羽鳥五丁目","","3","9","-72964.5","-33786.3","35.341746","139.461639","1","0","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","10","9","-72856.7","-33052.4","35.342742","139.469709","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","5","9","-72919.9","-32983.4","35.342175","139.47047","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","4","9","-73048.3","-33054.1","35.341015","139.469698","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","6","9","-72948.3","-33098.4","35.341915","139.469206","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","2","9","-73158.5","-33145.6","35.340019","139.468695","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","7","9","-73040","-33210.7","35.341085","139.467974","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","1","9","-73264.9","-33128.8","35.33906","139.468885","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明三丁目","","3","9","-73206.2","-33083.5","35.339591","139.469381","1","1","0","0"
"神奈川県","藤沢市","本鵠沼五丁目","","7","9","-73394.2","-32989.1","35.337899","139.470427","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明二丁目","","4","9","-73324.3","-32964.7","35.33853","139.470692","1","0","0","0"
"神奈川県","藤沢市","鵠沼神明二丁目","","5","9","-73303","-33031","35.33872","139.469962","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明二丁目","","10","9","-73105.1","-32855.8","35.34051","139.471881","1","0","0","0"
"神奈川県","藤沢市","鵠沼神明二丁目","","11","9","-73015.2","-32785.8","35.341322","139.472648","1","0","0","0"
"神奈川県","藤沢市","鵠沼神明二丁目","","12","9","-72940.2","-32886","35.341995","139.471542","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明二丁目","","9","9","-73037.3","-32921.2","35.341119","139.471159","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明五丁目","","8","9","-72794.9","-32992.3","35.343301","139.470367","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明五丁目","","9","9","-72737.9","-33031.1","35.343814","139.469938","1","0","0","0"
"神奈川県","藤沢市","鵠沼神明五丁目","","7","9","-72730.4","-32896.8","35.343886","139.471415","1","1","0","0"
"神奈川県","藤沢市","鵠沼神明五丁目","","6","9","-72683.1","-32721.7","35.344318","139.47334","1","1","0","0"
"神奈川県","藤沢市","藤沢四丁目","","7","9","-72334.4","-32752.1","35.34746","139.472991","1","1","0","0"
"神奈川県","藤沢市","藤沢四丁目","","6","9","-72399.5","-32720.6","35.346874","139.473341","1","0","0","0"
"神奈川県","藤沢市","稲荷一丁目","","9","9","-71846.5","-33605.2","35.35183","139.463586","1","0","0","0"
"神奈川県","藤沢市","稲荷一丁目","","6","9","-71861.2","-33691.6","35.351694","139.462636","1","1","0","0"
"神奈川県","藤沢市","稲荷一丁目","","7","9","-71747.2","-33696.5","35.352722","139.462577","1","1","0","0"
"神奈川県","藤沢市","稲荷一丁目","","9","9","-71623.6","-33572","35.35384","139.463942","1","0","0","0"
"神奈川県","藤沢市","稲荷一丁目","","8","9","-71633","-33706.2","35.353751","139.462465","1","1","0","0"
"神奈川県","藤沢市","善行団地","","7","9","-70271.5","-33663","35.366025","139.462885","1","0","0","0"
"神奈川県","藤沢市","大庭","","8284","9","-70354.8","-33773.2","35.36527","139.461675","0","1","0","0"
"神奈川県","藤沢市","大庭","","8285","9","-70354.8","-33773.2","35.36527","139.461675","0","1","0","0"
"神奈川県","藤沢市","大庭","","8287","9","-70354.8","-33773.2","35.36527","139.461675","0","1","0","0"
"神奈川県","藤沢市","大庭","","8296","9","-70354.8","-33773.2","35.36527","139.461675","0","1","0","0"
"神奈川県","藤沢市","大庭","","8297","9","-70354.8","-33773.2","35.36527","139.461675","0","1","0","0"
"神奈川県","藤沢市","大庭","","8299","9","-70354.8","-33773.2","35.36527","139.461675","0","1","0","0"
"神奈川県","藤沢市","石川三丁目","","656","9","-69557.4","-34803.5","35.372423","139.450304","0","1","0","0"
"神奈川県","藤沢市","石川三丁目","","35","9","-69570.6","-34670.9","35.372308","139.451764","1","1","0","0"
"神奈川県","藤沢市","石川三丁目","","655","9","-69597","-34674.1","35.37207","139.45173","0","1","0","0"
"神奈川県","藤沢市","石川六丁目","","13","9","-67495.7","-34889.3","35.391004","139.449271","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","16","9","-67619.8","-34958.1","35.389883","139.448519","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","15","9","-67559.9","-34982.1","35.390422","139.448253","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","29","9","-67555.4","-34921.1","35.390465","139.448924","0","1","0","0"
"神奈川県","藤沢市","石川六丁目","","7","9","-67413.3","-34911.2","35.391746","139.449027","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","14","9","-67506.4","-34997.1","35.390904","139.448085","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","6","9","-67447.6","-35022.6","35.391433","139.447802","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","30","9","-67455.3","-34962.6","35.391365","139.448463","0","1","0","0"
"神奈川県","藤沢市","石川六丁目","","2","9","-67347.3","-35095.3","35.392334","139.446998","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","1","9","-67280.6","-34911.1","35.392942","139.449022","1","1","0","0"
"神奈川県","藤沢市","石川六丁目","","2","9","-67278","-34960.5","35.392964","139.448478","1","0","0","0"
"神奈川県","藤沢市","石川六丁目","","1","9","-67359.9","-34934.8","35.392226","139.448765","1","0","0","0"
"神奈川県","藤沢市","菖蒲沢","","1088","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1089","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1090","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1091","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1092","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1093","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1095","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1102","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1103","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1105","9","-67111.9","-35217.4","35.394452","139.445643","0","1","0","0"
"神奈川県","藤沢市","石川","","1900","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1906","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1907","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1912","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1921","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1923","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1924","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","石川","","1926","9","-67160.6","-35021.2","35.39402","139.447805","0","1","0","0"
"神奈川県","藤沢市","桐原町","","17","9","-67275","-34673.4","35.393001","139.451639","1","1","0","0"
"神奈川県","藤沢市","桐原町","","18","9","-67164.1","-34708.1","35.393999","139.451252","1","1","0","0"
"神奈川県","藤沢市","円行二丁目","","19","9","-67304.9","-34293.3","35.392744","139.455824","1","1","0","0"
"神奈川県","藤沢市","桐原町","","12","9","-67482.8","-34476.5","35.391134","139.453815","1","0","0","0"
"神奈川県","藤沢市","桐原町","","15","9","-67171.4","-34603.9","35.393937","139.452399","1","1","0","0"
"神奈川県","藤沢市","桐原町","","14","9","-67262.8","-34526.2","35.393116","139.453259","1","1","0","0"
"神奈川県","藤沢市","桐原町","","13","9","-67287.7","-34604.7","35.392889","139.452395","1","1","0","0"
"神奈川県","藤沢市","桐原町","","4","9","-67893.6","-34474.1","35.387432","139.453859","1","1","0","0"
"神奈川県","藤沢市","桐原町","","3","9","-67846.2","-34362.4","35.387863","139.455086","1","1","0","0"
"神奈川県","藤沢市","葛原","","2450","9","-66457.8","-35216","35.400348","139.445631","0","1","0","0"
"神奈川県","藤沢市","葛原","","2451","9","-66457.8","-35216","35.400348","139.445631","0","1","0","0"
"神奈川県","藤沢市","葛原","","2470","9","-66457.8","-35216","35.400348","139.445631","0","0","0","0"
"神奈川県","藤沢市","葛原","","2533","9","-66457.8","-35216","35.400348","139.445631","0","1","0","0"
"神奈川県","藤沢市","葛原","","2534","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","葛原","","2535","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","葛原","","2536","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","葛原","","2537","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","葛原","","2563","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","葛原","","2566","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","葛原","","2567","9","-66534.4","-35094.7","35.399662","139.446969","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1353","9","-66585","-35101.6","35.399205","139.446895","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1354","9","-66585","-35101.6","35.399205","139.446895","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","1368","9","-66585","-35101.6","35.399205","139.446895","0","1","0","0"
"神奈川県","藤沢市","葛原","","2321","9","-66132.9","-35683.6","35.40326","139.440469","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","557","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","559","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","561","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","629","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","630","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","631","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","634","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","642","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","645","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","647","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","652","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","653","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","655","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","710","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","791","9","-66235.1","-35812.5","35.402334","139.439054","0","0","0","0"
"神奈川県","藤沢市","菖蒲沢","","798","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","801","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","802","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","810","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","815","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","816","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","817","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","820","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
"神奈川県","藤沢市","菖蒲沢","","822","9","-66235.1","-35812.5","35.402334","139.439054","0","1","0","0"
